branch_name,city,owner,Chocolate,Vanilla,Strawberry,Lemon,Halvah
Tel-Aviv123,Tel-Aviv,,64.24785672168844,76.35195218392272,38.954352460980786,70.7379506936177,81.22634636406366
Rishon-Letion123,Rishon-Letion,,82.64216415199493,41.87759514011901,88.46767379569002,40.64958693239938,68.98760473986832
Haifa123,Haifa,,55.31896912471325,40.10529338780833,68.14942880494115,94.61686637726643,77.05284715670345
Holon123,Holon,,65.56515104686963,77.95621672142175,90.92650382832574,89.22988470980519,43.9919807661907
Ramat-Gan123,Ramat-Gan,,77.4616328062036,39.739097292338926,87.62874688915926,53.49736337983864,94.2937519162667
Ariel123,Ariel,,69.13293376826425,58.716499088518844,55.40016412303294,80.97046890626822,51.93375201671395
Naharia123,Naharia,,83.08117996043771,86.16116275147229,70.28213550436013,49.923952968378856,50.658841387057144
Jerusalem123,Jerusalem,,52.6578603756239,56.39017101052279,49.59020612168984,39.42341887600264,96.87519060466403
Tel-Aviv123,Tel-Aviv,,63.671209249457604,75.97053205785696,37.96974524260951,70.26598215641799,80.92354549896791
Rishon-Letion123,Rishon-Letion,,82.36219905767227,40.94013699721771,88.28166853433018,39.69232220550259,68.4874048163178
Haifa123,Haifa,,54.59830733640217,39.13924973277298,67.63570991469827,94.53004164141589,76.68273178826318
Holon123,Holon,,65.00975025730301,77.60067182983178,90.78015711587938,89.05617317286656,43.08862561725829
Ramat-Gan123,Ramat-Gan,,77.09811075469075,38.76714724866697,87.42921054866183,52.74732085370701,94.20171565685165
Ariel123,Ariel,,68.63507786130077,58.05063617059172,54.68081193146895,80.66354098540158,51.1584899524674
Naharia123,Naharia,,82.80829576625122,85.93795569907668,69.80281510926916,49.11627479044949,49.863016248138706
Jerusalem123,Jerusalem,,51.90639784190365,55.69795150275331,48.79005066330396,38.4618858422884,96.82559045553171
Tel-Aviv123,Tel-Aviv,,63.09456177722677,75.5891119317912,36.98513802423824,69.79401361921828,80.62074463387216
Rishon-Letion123,Rishon-Letion,,82.08223396334961,40.0026788543164,88.09566327297034,38.7350574786058,67.9872048927673
Haifa123,Haifa,,53.877645548091095,38.17320607773763,67.12199102445538,94.44321690556535,76.31261641982292
Holon123,Holon,,64.45434946773639,77.24512693824181,90.63381040343302,88.88246163592794,42.185270468325875
Ramat-Gan123,Ramat-Gan,,76.7345887031779,37.79519720499502,87.2296742081644,51.99727832757538,94.1096793974366
Ariel123,Ariel,,68.13722195433729,57.3847732526646,53.96145973990497,80.35661306453494,50.383227888220844
Naharia123,Naharia,,82.53541157206473,85.71474864668107,69.3234947141782,48.30859661252012,49.06719110922027
Jerusalem123,Jerusalem,,51.1549353081834,55.00573199498383,47.98989520491808,37.50035280857416,96.7759903063994
Tel-Aviv123,Tel-Aviv,,62.51791430499594,75.20769180572543,36.000530805866966,69.32204508201856,80.31794376877642
Rishon-Letion123,Rishon-Letion,,81.80226886902695,39.065220711415094,87.9096580116105,37.777792751709015,67.48700496921678
Haifa123,Haifa,,53.15698375978002,37.20716242270228,66.6082721342125,94.35639216971481,75.94250105138265
Holon123,Holon,,63.89894867816978,76.88958204665184,90.48746369098666,88.70875009898931,41.28191531939346
Ramat-Gan123,Ramat-Gan,,76.37106665166506,36.82324716132307,87.03013786766697,51.24723580144375,94.01764313802154
Ariel123,Ariel,,67.63936604737381,56.71891033473748,53.24210754834098,80.0496851436683,49.60796582397429
Naharia123,Naharia,,82.26252737787824,85.49154159428547,68.84417431908723,47.50091843459075,48.27136597030183
Jerusalem123,Jerusalem,,50.40347277446315,54.31351248721435,47.1897397465322,36.538819774859924,96.72639015726708
Tel-Aviv123,Tel-Aviv,,61.94126683276511,74.82627167965967,35.01592358749569,68.85007654481885,80.01514290368067
Rishon-Letion123,Rishon-Letion,,81.52230377470428,38.12776256851379,87.72365275025066,36.820528024812226,66.98680504566627
Haifa123,Haifa,,52.43632197146894,36.24111876766693,66.09455324396961,94.26956743386427,75.57238568294238
Holon123,Holon,,63.34354788860317,76.53403715506187,90.3411169785403,88.53503856205069,40.37856017046105
Ramat-Gan123,Ramat-Gan,,76.00754460015222,35.851297117651114,86.83060152716953,50.49719327531212,93.92560687860649
Ariel123,Ariel,,67.14151014041033,56.05304741681036,52.522755356777,79.74275722280166,48.832703759727735
Naharia123,Naharia,,81.98964318369175,85.26833454188986,68.36485392399626,46.69324025666138,47.47554083138339
Jerusalem123,Jerusalem,,49.6520102407429,53.621292979444874,46.38958428814632,35.577286741145684,96.67679000813476
Tel-Aviv123,Tel-Aviv,,61.36461936053428,74.4448515535939,34.03131636912442,68.37810800761913,79.71234203858492
Rishon-Letion123,Rishon-Letion,,81.24233868038162,37.19030442561248,87.53764748889083,35.86326329791544,66.48660512211576
Haifa123,Haifa,,51.715660183157866,35.27507511263158,65.58083435372673,94.18274269801373,75.20227031450212
Holon123,Holon,,62.78814709903656,76.1784922634719,90.19477026609394,88.36132702511206,39.47520502152864
Ramat-Gan123,Ramat-Gan,,75.64402254863937,34.87934707397916,86.6310651866721,49.74715074918049,93.83357061919143
Ariel123,Ariel,,66.64365423344685,55.38718449888324,51.80340316521301,79.43582930193502,48.05744169548118
Naharia123,Naharia,,81.71675898950527,85.04512748949425,67.8855335289053,45.885562078732015,46.67971569246495
Jerusalem123,Jerusalem,,48.900547707022646,52.929073471675395,45.589428829760436,34.615753707431445,96.62718985900244
Tel-Aviv123,Tel-Aviv,,60.787971888303446,74.06343142752814,33.046709150753145,67.90613947041942,79.40954117348917
Rishon-Letion123,Rishon-Letion,,80.96237358605896,36.252846282711175,87.35164222753099,34.90599857101865,65.98640519856525
Haifa123,Haifa,,50.99499839484679,34.309031457596234,65.06711546348384,94.09591796216318,74.83215494606185
Holon123,Holon,,62.232746309469945,75.82294737188192,90.04842355364758,88.18761548817344,38.571849872596225
Ramat-Gan123,Ramat-Gan,,75.28050049712652,33.90739703030721,86.43152884617467,48.99710822304886,93.74153435977638
Ariel123,Ariel,,66.14579832648337,54.721321580956115,51.08405097364903,79.12890138106837,47.28217963123463
Naharia123,Naharia,,81.44387479531878,84.82192043709864,67.40621313381433,45.07788390080265,45.883890553546514
Jerusalem123,Jerusalem,,48.149085173302396,52.236853963905915,44.789273371374556,33.654220673717205,96.57758970987013
Tel-Aviv123,Tel-Aviv,,60.211324416072614,73.68201130146238,32.06210193238187,67.4341709332197,79.10674030839343
Rishon-Letion123,Rishon-Letion,,80.6824084917363,35.31538813980987,87.16563696617115,33.94873384412186,65.48620527501474
Haifa123,Haifa,,50.27433660653571,33.342987802560884,64.55339657324096,94.00909322631264,74.46203957762158
Holon123,Holon,,61.677345519903334,75.46740248029195,89.90207684120122,88.01390395123481,37.66849472366381
Ramat-Gan123,Ramat-Gan,,74.91697844561368,32.935446986635256,86.23199250567724,48.24706569691723,93.64949810036133
Ariel123,Ariel,,65.6479424195199,54.05545866302899,50.36469878208504,78.82197346020173,46.50691756698807
Naharia123,Naharia,,81.17099060113229,84.59871338470303,66.92689273872337,44.27020572287328,45.088065414628076
Jerusalem123,Jerusalem,,47.397622639582146,51.544634456136436,43.989117912988675,32.692687640002966,96.52798956073781
Tel-Aviv123,Tel-Aviv,,59.63467694384178,73.30059117539662,31.077494714010598,66.96220239601999,78.80393944329768
Rishon-Letion123,Rishon-Letion,,80.40244339741363,34.37792999690856,86.97963170481131,32.99146911722507,64.98600535146423
Haifa123,Haifa,,49.553674818224636,32.376944147525535,64.03967768299808,93.9222684904621,74.09192420918131
Holon123,Holon,,61.12194473033672,75.11185758870198,89.75573012875486,87.84019241429618,36.7651395747314
Ramat-Gan123,Ramat-Gan,,74.55345639410083,31.963496942963303,86.03245616517981,47.4970231707856,93.55746184094627
Ariel123,Ariel,,65.15008651255641,53.38959574510187,49.64534659052106,78.51504553933509,45.73165550274152
Naharia123,Naharia,,80.8981064069458,84.37550633230742,66.4475723436324,43.46252754494391,44.29224027570964
Jerusalem123,Jerusalem,,46.646160105861895,50.852414948366956,43.188962454602795,31.731154606288722,96.47838941160549
Tel-Aviv123,Tel-Aviv,,59.05802947161095,72.91917104933086,30.092887495639324,66.49023385882028,78.50113857820193
Rishon-Letion123,Rishon-Letion,,80.12247830309097,33.44047185400726,86.79362644345147,32.034204390328284,64.48580542791372
Haifa123,Haifa,,48.83301302991356,31.410900492490182,63.5259587927552,93.83544375461156,73.72180884074105
Holon123,Holon,,60.56654394077011,74.75631269711201,89.6093834163085,87.66648087735756,35.86178442579899
Ramat-Gan123,Ramat-Gan,,74.18993434258799,30.99154689929135,85.83291982468238,46.74698064465397,93.46542558153122
Ariel123,Ariel,,64.65223060559293,52.72373282717475,48.92599439895707,78.20811761846845,44.95639343849496
Naharia123,Naharia,,80.62522221275931,84.15229927991182,65.96825194854144,42.65484936701454,43.4964151367912
Jerusalem123,Jerusalem,,45.894697572141645,50.16019544059748,42.388806996216914,30.76962157257448,96.42878926247317
Tel-Aviv123,Tel-Aviv,,58.48138199938012,72.5377509232651,29.10828027726805,66.01826532162056,78.19833771310618
Rishon-Letion123,Rishon-Letion,,79.84251320876831,32.50301371110595,86.60762118209163,31.076939663431496,63.98560550436321
Haifa123,Haifa,,48.11235124160248,30.44485683745483,63.01223990251232,93.74861901876102,73.35169347230078
Holon123,Holon,,60.0111431512035,74.40076780552204,89.46303670386214,87.49276934041893,34.958429276866575
Ramat-Gan123,Ramat-Gan,,73.82641229107514,30.019596855619398,85.63338348418495,45.996938118522344,93.37338932211617
Ariel123,Ariel,,64.15437469862945,52.05786990924763,48.20664220739309,77.90118969760181,44.18113137424841
Naharia123,Naharia,,80.35233801857282,83.92909222751621,65.48893155345047,41.847171189085174,42.70058999787276
Jerusalem123,Jerusalem,,45.143235038421395,49.467975932828,41.58865153783103,29.808088538860236,96.37918911334086
Tel-Aviv123,Tel-Aviv,,57.90473452714929,72.15633079719933,28.123673058896777,65.54629678442085,77.89553684801044
Rishon-Letion123,Rishon-Letion,,79.56254811444565,31.565555568204644,86.4216159207318,30.119674936534707,63.485405580812696
Haifa123,Haifa,,47.391689453291406,29.478813182419476,62.49852101226944,93.66179428291048,72.98157810386051
Holon123,Holon,,59.45574236163689,74.04522291393207,89.31668999141579,87.3190578034803,34.05507412793416
Ramat-Gan123,Ramat-Gan,,73.4628902395623,29.047646811947445,85.43384714368752,45.246895592390715,93.28135306270111
Ariel123,Ariel,,63.65651879166598,51.39200699132051,47.4872900158291,77.59426177673517,43.405869310001854
Naharia123,Naharia,,80.07945382438633,83.7058851751206,65.0096111583595,41.039493011155805,41.90476485895432
Jerusalem123,Jerusalem,,44.391772504701144,48.77575642505852,40.78849607944515,28.846555505145993,96.32958896420854
Tel-Aviv123,Tel-Aviv,,57.328087054918456,71.77491067113357,27.139065840525504,65.07432824722113,77.59273598291469
Rishon-Letion123,Rishon-Letion,,79.28258302012298,30.628097425303338,86.23561065937196,29.16241020963792,62.985205657262185
Haifa123,Haifa,,46.67102766498033,28.512769527384123,61.984802122026565,93.57496954705994,72.61146273542025
Holon123,Holon,,58.900341572070275,73.6896780223421,89.17034327896943,87.14534626654168,33.15171897900175
Ramat-Gan123,Ramat-Gan,,73.09936818804945,28.075696768275492,85.23431080319008,44.496853066259085,93.18931680328606
Ariel123,Ariel,,63.15866288470251,50.726144073393385,46.76793782426512,77.28733385586852,42.6306072457553
Naharia123,Naharia,,79.80656963019985,83.48267812272499,64.53029076326854,40.23181483322644,41.108939720035885
Jerusalem123,Jerusalem,,43.640309970980894,48.08353691728904,39.98834062105927,27.88502247143175,96.27998881507622
Tel-Aviv123,Tel-Aviv,,56.751439582687624,71.3934905450678,26.15445862215423,64.60235971002142,77.28993511781894
Rishon-Letion123,Rishon-Letion,,79.00261792580032,29.69063928240203,86.04960539801212,28.20514548274113,62.485005733711674
Haifa123,Haifa,,45.95036587666925,27.54672587234877,61.47108323178369,93.4881448112094,72.24134736697998
Holon123,Holon,,58.34494078250366,73.33413313075212,89.02399656652307,86.97163472960305,32.24836383006934
Ramat-Gan123,Ramat-Gan,,72.73584613653661,27.10374672460354,85.03477446269265,43.746810540127456,93.09728054387101
Ariel123,Ariel,,62.660806977739036,50.060281155466264,46.04858563270113,76.98040593500188,41.855345181508746
Naharia123,Naharia,,79.53368543601336,83.25947107032938,64.05097036817757,39.42413665529707,40.313114581117446
Jerusalem123,Jerusalem,,42.888847437260644,47.39131740951956,39.18818516267339,26.923489437717507,96.2303886659439
Tel-Aviv123,Tel-Aviv,,56.17479211045679,71.01207041900204,25.169851403782957,64.1303911728217,76.9871342527232
Rishon-Letion123,Rishon-Letion,,78.72265283147766,28.753181139500725,85.86360013665228,27.247880755844342,61.98480581016116
Haifa123,Haifa,,45.229704088358176,26.580682217313417,60.95736434154081,93.40132007535885,71.87123199853971
Holon123,Holon,,57.78953999293705,72.97858823916215,88.87764985407671,86.79792319266443,31.345008681136925
Ramat-Gan123,Ramat-Gan,,72.37232408502376,26.131796680931586,84.83523812219522,42.996768013995826,93.00524428445596
Ariel123,Ariel,,62.16295107077556,49.39441823753914,45.32923344113715,76.67347801413524,41.08008311726219
Naharia123,Naharia,,79.26080124182687,83.03626401793377,63.57164997308661,38.6164584773677,39.51728944219901
Jerusalem123,Jerusalem,,42.137384903540394,46.69909790175008,38.38802970428751,25.961956404003264,96.18078851681159
Tel-Aviv123,Tel-Aviv,,55.59814463822596,70.63065029293628,24.185244185411683,63.658422635621996,76.68433338762745
Rishon-Letion123,Rishon-Letion,,78.442687737155,27.81572299659942,85.67759487529244,26.290616028947554,61.48460588661065
Haifa123,Haifa,,44.5090423000471,25.614638562278063,60.44364545129793,93.31449533950831,71.50111663009945
Holon123,Holon,,57.23413920337044,72.62304334757218,88.73130314163035,86.6242116557258,30.441653532204512
Ramat-Gan123,Ramat-Gan,,72.00880203351092,25.159846637259633,84.63570178169779,42.2467254878642,92.9132080250409
Ariel123,Ariel,,61.66509516381209,48.72855531961202,44.609881249573164,76.3665500932686,40.30482105301564
Naharia123,Naharia,,78.98791704764038,82.81305696553817,63.09232957799564,37.80878029943833,38.72146430328057
Jerusalem123,Jerusalem,,41.38592236982014,46.0068783939806,37.58787424590163,25.00042337028902,96.13118836767927
Tel-Aviv123,Tel-Aviv,,55.02149716599513,70.24923016687052,23.20063696704041,63.18645409842229,76.3815325225317
Rishon-Letion123,Rishon-Letion,,78.16272264283234,26.878264853698113,85.4915896139326,25.333351302050765,60.98440596306014
Haifa123,Haifa,,43.78838051173602,24.64859490724271,59.929926561055055,93.22767060365777,71.13100126165918
Holon123,Holon,,56.67873841380383,72.2674984559822,88.58495642918399,86.45050011878718,29.5382983832721
Ramat-Gan123,Ramat-Gan,,71.64527998199807,24.18789659358768,84.43616544120036,41.49668296173257,92.82117176562585
Ariel123,Ariel,,61.16723925684862,48.0626924016849,43.89052905800918,76.05962217240196,39.52955898876908
Naharia123,Naharia,,78.71503285345389,82.58984991314256,62.613009182904676,37.001102121508964,37.92563916436213
Jerusalem123,Jerusalem,,40.63445983609989,45.31465888621112,36.78771878751575,24.038890336574777,96.08158821854695
Tel-Aviv123,Tel-Aviv,,54.4448496937643,69.86781004080476,22.216029748669136,62.71448556122258,76.07873165743595
Rishon-Letion123,Rishon-Letion,,77.88275754850967,25.940806710796807,85.30558435257277,24.376086575153977,60.48420603950963
Haifa123,Haifa,,43.067718723424946,23.682551252207357,59.41620767081218,93.14084586780723,70.76088589321891
Holon123,Holon,,56.123337624237216,71.91195356439223,88.43860971673763,86.27678858184855,28.634943234339687
Ramat-Gan123,Ramat-Gan,,71.28175793048523,23.215946549915728,84.23662910070293,40.74664043560094,92.7291355062108
Ariel123,Ariel,,60.669383349885145,47.39682948375778,43.171176866445194,75.75269425153532,38.75429692452253
Naharia123,Naharia,,78.4421486592674,82.36664286074695,62.13368878781371,36.193423943579596,37.12981402544369
Jerusalem123,Jerusalem,,39.88299730237964,44.62243937844164,35.98756332912987,23.077357302860534,96.03198806941464
Tel-Aviv123,Tel-Aviv,,53.868202221533465,69.486389914739,21.231422530297863,62.242517024022874,75.7759307923402
Rishon-Letion123,Rishon-Letion,,77.60279245418701,25.0033485678955,85.11957909121293,23.41882184825719,59.98400611595912
Haifa123,Haifa,,42.34705693511387,22.716507597172004,58.9024887805693,93.05402113195669,70.39077052477865
Holon123,Holon,,55.567936834670604,71.55640867280226,88.29226300429127,86.10307704490992,27.731588085407274
Ramat-Gan123,Ramat-Gan,,70.91823587897238,22.243996506243775,84.0370927602055,39.99659790946931,92.63709924679574
Ariel123,Ariel,,60.17152744292167,46.730966565830656,42.45182467488121,75.44576633066868,37.97903486027597
Naharia123,Naharia,,78.16926446508091,82.14343580835134,61.654368392722745,35.38574576565023,36.333988886525255
Jerusalem123,Jerusalem,,39.13153476865939,43.93021987067216,35.18740787074399,22.11582426914629,95.98238792028232
Tel-Aviv123,Tel-Aviv,,53.291554749302634,69.10496978867323,20.24681531192659,61.77054848682317,75.47312992724446
Rishon-Letion123,Rishon-Letion,,77.32282735986435,24.065890424994194,84.93357382985309,22.4615571213604,59.48380619240861
Haifa123,Haifa,,41.62639514680279,21.75046394213665,58.38876989032642,92.96719639610615,70.02065515633838
Holon123,Holon,,55.01253604510399,71.20086378121229,88.14591629184491,85.9293655079713,26.828232936474862
Ramat-Gan123,Ramat-Gan,,70.55471382745954,21.272046462571822,83.83755641970806,39.24655538333768,92.54506298738069
Ariel123,Ariel,,59.6736715359582,46.065103647903534,41.732472483317224,75.13883840980203,37.20377279602942
Naharia123,Naharia,,77.89638027089443,81.92022875595573,61.17504799763178,34.57806758772086,35.538163747606816
Jerusalem123,Jerusalem,,38.38007223493914,43.23800036290268,34.38725241235811,21.154291235432048,95.93278777115
Tel-Aviv123,Tel-Aviv,,52.7149072770718,68.72354966260747,19.262208093555316,61.29857994962346,75.17032906214871
Rishon-Letion123,Rishon-Letion,,77.04286226554169,23.128432282092888,84.74756856849325,21.50429239446361,58.9836062688581
Haifa123,Haifa,,40.905733358491716,20.784420287101298,57.875051000083545,92.8803716602556,69.65053978789811
Holon123,Holon,,54.45713525553738,70.84531888962232,87.99956957939855,85.75565397103267,25.92487778754245
Ramat-Gan123,Ramat-Gan,,70.19119177594669,20.30009641889987,83.63802007921063,38.49651285720605,92.45302672796564
Ariel123,Ariel,,59.17581562899473,45.39924072997641,41.01312029175324,74.83191048893539,36.428510731782865
Naharia123,Naharia,,77.62349607670794,81.69702170356013,60.69572760254081,33.77038940979149,34.74233860868838
Jerusalem123,Jerusalem,,37.62860970121889,42.5457808551332,33.58709695397223,20.192758201717805,95.88318762201769
Tel-Aviv123,Tel-Aviv,,52.13825980484097,68.3421295365417,18.277600875184042,60.82661141242375,74.86752819705296
Rishon-Letion123,Rishon-Letion,,76.76289717121902,22.19097413919158,84.56156330713341,20.547027667566823,58.483406345307586
Haifa123,Haifa,,40.18507157018064,19.818376632065945,57.36133210984067,92.79354692440506,69.28042441945784
Holon123,Holon,,53.90173446597077,70.48977399803235,87.8532228669522,85.58194243409405,25.021522638610037
Ramat-Gan123,Ramat-Gan,,69.82766972443385,19.328146375227917,83.4384837387132,37.74647033107442,92.36099046855058
Ariel123,Ariel,,58.677959722031254,44.73337781204929,40.293768100189254,74.52498256806875,35.65324866753631
Naharia123,Naharia,,77.35061188252145,81.47381465116452,60.21640720744985,32.96271123186212,33.94651346976994
Jerusalem123,Jerusalem,,36.87714716749864,41.85356134736372,32.78694149558635,19.23122516800356,95.83358747288537
Tel-Aviv123,Tel-Aviv,,51.56161233261014,67.96070941047594,17.29299365681277,60.354642875224044,74.56472733195722
Rishon-Letion123,Rishon-Letion,,76.48293207689636,21.253515996290275,84.37555804577357,19.589762940670035,57.983206421757075
Haifa123,Haifa,,39.46440978186956,18.852332977030592,56.84761321959779,92.70672218855452,68.91030905101758
Holon123,Holon,,53.34633367640416,70.13422910644238,87.70687615450584,85.40823089715542,24.118167489677624
Ramat-Gan123,Ramat-Gan,,69.464147672921,18.356196331555964,83.23894739821577,36.99642780494279,92.26895420913553
Ariel123,Ariel,,58.18010381506778,44.06751489412217,39.57441590862527,74.21805464720211,34.877986603289756
Naharia123,Naharia,,77.07772768833496,81.25060759876891,59.73708681235888,32.155033053932755,33.1506883308515
Jerusalem123,Jerusalem,,36.12568463377839,41.16134183959424,31.98678603720047,18.26969213428932,95.78398732375305
Tel-Aviv123,Tel-Aviv,,50.98496486037931,67.57928928441018,16.308386438441495,59.88267433802434,74.26192646686147
Rishon-Letion123,Rishon-Letion,,76.2029669825737,20.31605785338897,84.18955278441373,18.632498213773246,57.483006498206564
Haifa123,Haifa,,38.743747993558486,17.88628932199524,56.33389432935491,92.61989745270398,68.54019368257731
Holon123,Holon,,52.790932886837545,69.7786842148524,87.56052944205948,85.2345193602168,23.214812340745212
Ramat-Gan123,Ramat-Gan,,69.10062562140816,17.38424628788401,83.03941105771834,36.24638527881116,92.17691794972048
Ariel123,Ariel,,57.68224790810431,43.40165197619505,38.855063717061284,73.91112672633547,34.1027245390432
Naharia123,Naharia,,76.80484349414847,81.0274005463733,59.257766417267916,31.347354876003386,32.35486319193306
Jerusalem123,Jerusalem,,35.37422210005814,40.469122331824764,31.186630578814594,17.308159100575075,95.73438717462074
Tel-Aviv123,Tel-Aviv,,50.408317388148475,67.19786915834442,15.323779220070222,59.41070580082463,73.95912560176572
Rishon-Letion123,Rishon-Letion,,75.92300188825104,19.378599710487663,84.0035475230539,17.675233486876458,56.98280657465605
Haifa123,Haifa,,38.02308620524741,16.920245666959886,55.820175439112035,92.53307271685344,68.17007831413704
Holon123,Holon,,52.235532097270934,69.42313932326243,87.41418272961312,85.06080782327817,22.3114571918128
Ramat-Gan123,Ramat-Gan,,68.73710356989531,16.412296244212058,82.83987471722091,35.49634275267953,92.08488169030542
Ariel123,Ariel,,57.184392001140836,42.735789058267926,38.1357115254973,73.60419880546883,33.32746247479665
Naharia123,Naharia,,76.53195929996198,80.80419349397769,58.77844602217695,30.539676698074018,31.55903805301463
Jerusalem123,Jerusalem,,34.62275956633789,39.776902824055284,30.386475120428717,16.346626066860832,95.68478702548842
Tel-Aviv123,Tel-Aviv,,49.831669915917644,66.81644903227865,14.339172001698948,58.93873726362492,73.65632473666997
Rishon-Letion123,Rishon-Letion,,75.64303679392837,18.441141567586357,83.81754226169406,16.71796875997967,56.48260665110554
Haifa123,Haifa,,37.30242441693633,15.954202011924533,55.30645654886916,92.4462479810029,67.79996294569678
Holon123,Holon,,51.68013130770432,69.06759443167246,87.26783601716676,84.88709628633954,21.408102042880387
Ramat-Gan123,Ramat-Gan,,68.37358151838247,15.440346200540105,82.64033837672348,34.7463002265479,91.99284543089037
Ariel123,Ariel,,56.68653609417736,42.069926140340804,37.416359333933315,73.29727088460218,32.55220041055009
Naharia123,Naharia,,76.2590751057755,80.58098644158208,58.299125627085985,29.73199852014465,30.763212914096194
Jerusalem123,Jerusalem,,33.87129703261764,39.084683316285805,29.58631966204284,15.38509303314659,95.6351868763561
Tel-Aviv123,Tel-Aviv,,49.25502244368681,66.43502890621289,13.354564783327675,58.466768726425215,73.35352387157423
Rishon-Letion123,Rishon-Letion,,75.36307169960571,17.50368342468505,83.63153700033422,15.760704033082883,55.98240672755503
Haifa123,Haifa,,36.581762628625256,14.98815835688918,54.79273765862628,92.35942324515236,67.42984757725651
Holon123,Holon,,51.12473051813771,68.71204954008249,87.1214893047204,84.71338474940092,20.504746893947974
Ramat-Gan123,Ramat-Gan,,68.01005946686962,14.468396156868153,82.44080203622605,33.99625770041627,91.90080917147532
Ariel123,Ariel,,56.18868018721389,41.40406322241368,36.69700714236933,72.99034296373554,31.77693834630354
Naharia123,Naharia,,75.986190911589,80.35777938918648,57.81980523199502,28.92432034221528,29.96738777517776
Jerusalem123,Jerusalem,,33.11983449889739,38.392463808516325,28.786164203656963,14.42355999943235,95.58558672722378
Tel-Aviv123,Tel-Aviv,,48.67837497145598,66.05360878014713,12.369957564956401,57.99480018922551,73.05072300647848
Rishon-Letion123,Rishon-Letion,,75.08310660528305,16.566225281783744,83.44553173897438,14.803439306186096,55.48220680400452
Haifa123,Haifa,,35.86110084031418,14.022114701853827,54.2790187683834,92.27259850930182,67.05973220881624
Holon123,Holon,,50.5693297285711,68.35650464849252,86.97514259227404,84.53967321246229,19.60139174501556
Ramat-Gan123,Ramat-Gan,,67.64653741535678,13.4964461131962,82.24126569572861,33.24621517428464,91.80877291206026
Ariel123,Ariel,,55.69082428025042,40.73820030448656,35.977654950805345,72.6834150428689,31.00167628205699
Naharia123,Naharia,,75.71330671740252,80.13457233679087,57.340484836904054,28.116642164285913,29.171562636259324
Jerusalem123,Jerusalem,,32.36837196517714,37.700244300746846,27.986008745271086,13.462026965718108,95.53598657809147
Tel-Aviv123,Tel-Aviv,,48.10172749922515,65.67218865408137,11.385350346585128,57.5228316520258,72.74792214138273
Rishon-Letion123,Rishon-Letion,,74.80314151096039,15.628767138882438,83.25952647761454,13.84617457928931,54.98200688045401
Haifa123,Haifa,,35.1404390520031,13.056071046818474,53.765299878140524,92.18577377345127,66.68961684037598
Holon123,Holon,,50.01392893900449,68.00095975690255,86.82879587982768,84.36596167552366,18.69803659608315
Ramat-Gan123,Ramat-Gan,,67.28301536384393,12.524496069524247,82.04172935523118,32.49617264815301,91.71673665264521
Ariel123,Ariel,,55.192968373286945,40.07233738655944,35.25830275924136,72.37648712200226,30.22641421781044
Naharia123,Naharia,,75.44042252321603,79.91136528439526,56.86116444181309,27.308963986356545,28.37573749734089
Jerusalem123,Jerusalem,,31.616909431456886,37.008024792977366,27.18585328688521,12.500493932003867,95.48638642895915
Tel-Aviv123,Tel-Aviv,,47.52508002699432,65.2907685280156,10.400743128213854,57.05086311482609,72.44512127628698
Rishon-Letion123,Rishon-Letion,,74.52317641663772,14.691308995981132,83.0735212162547,12.888909852392523,54.4818069569035
Haifa123,Haifa,,34.419777263692026,12.09002739178312,53.25158098789765,92.09894903760073,66.31950147193571
Holon123,Holon,,49.458528149437875,67.64541486531257,86.68244916738132,84.19225013858504,17.794681447150737
Ramat-Gan123,Ramat-Gan,,66.91949331233108,11.552546025852294,81.84219301473375,31.746130122021384,91.62470039323016
Ariel123,Ariel,,54.69511246632347,39.40647446863232,34.538950567677375,72.06955920113562,29.45115215356389
Naharia123,Naharia,,75.16753832902954,79.68815823199965,56.38184404672212,26.501285808427177,27.579912358422455
Jerusalem123,Jerusalem,,30.865446897736632,36.31580528520789,26.38569782849933,11.538960898289625,95.43678627982683
Tel-Aviv123,Tel-Aviv,,46.948432554763485,64.90934840194984,9.41613590984258,56.578894577626386,72.14232041119124
Rishon-Letion123,Rishon-Letion,,74.24321132231506,13.753850853079825,82.88751595489487,11.931645125495736,53.98160703335299
Haifa123,Haifa,,33.69911547538095,11.123983736747768,52.73786209765477,92.01212430175019,65.94938610349544
Holon123,Holon,,48.90312735987126,67.2898699737226,86.53610245493496,84.01853860164641,16.891326298218324
Ramat-Gan123,Ramat-Gan,,66.55597126081824,10.580595982180341,81.64265667423632,30.996087595889755,91.5326641338151
Ariel123,Ariel,,54.19725655936,38.7406115507052,33.81959837611339,71.76263128026898,28.67589008931734
Naharia123,Naharia,,74.89465413484305,79.46495117960404,55.90252365163116,25.69360763049781,26.78408721950402
Jerusalem123,Jerusalem,,30.11398436401638,35.62358577743841,25.585542370113455,10.577427864575384,95.38718613069452
Tel-Aviv123,Tel-Aviv,,46.371785082532654,64.52792827588408,8.431528691471307,56.10692604042668,71.83951954609549
Rishon-Letion123,Rishon-Letion,,73.9632462279924,12.816392710178519,82.70151069353503,10.97438039859895,53.481407109802475
Haifa123,Haifa,,32.97845368706987,10.157940081712415,52.22414320741189,91.92529956589965,65.57927073505518
Holon123,Holon,,48.34772657030465,66.93432508213263,86.3897557424886,83.84482706470779,15.987971149285913
